Estación,Date,Latitud,Longitud,B01,B02,B03,B04,B05,B06,B07,B08,B09,B10,B11,B12,B8A,NDWI,NDMI,MSI,NMDI,GVMI,SRWI,Humedad_Suelo
Manhattan-6-SSW,2019-04-15,39.1027,-96.6098,0.1387,0.1273,0.1195,0.1393,0.1663,0.203,0.2296,0.2181,0.2642,0.069,0.0015,0.3327,0.2334,-0.29206163,0.98633885,0.0068775793,0.9945681,0.8733805,1.8251046,0.327
Manhattan-6-SSW,2019-02-04,39.1027,-96.6098,0.162,0.1394,0.1257,0.1571,0.1733,0.1951,0.2136,0.2176,0.2469,0.1215,0.0022,0.3112,0.21,-0.26769593,0.97998184,0.0101102935,0.9917137,0.869335,1.7311059,0.506
Manhattan-6-SSW,2019-07-29,39.1027,-96.6098,0.1181,0.0997,0.0989,0.0764,0.1292,0.245,0.299,0.2986,0.3258,0.107,0.0012,0.2479,0.13,-0.50238997,0.99199474,0.0040187547,0.99561805,0.8989995,3.0192113,0.112
Manhattan-6-SSW,2019-09-02,39.1027,-96.6098,0.1248,0.0984,0.0968,0.0673,0.1129,0.2559,0.3252,0.307,0.3657,0.0449,0.0012,0.1987,0.0846,-0.5205547,0.9922129,0.003908795,0.99526536,0.90098083,3.1714878,0.41
Manhattan-6-SSW,2019-10-07,39.1027,-96.6098,0.1248,0.1002,0.0932,0.0859,0.1282,0.215,0.2562,0.2445,0.2859,0.112,0.0022,0.2371,0.1265,-0.44803077,0.9821646,0.008997955,0.9909053,0.87892014,2.6233907,0.389
Manhattan-6-SSW,2019-03-11,39.1027,-96.6098,0.1509,0.1263,0.1147,0.145,0.17,0.1897,0.2062,0.1917,0.2355,0.1079,0.0017,0.2841,0.1859,-0.2513055,0.98241985,0.008868023,0.9928795,0.86151886,1.6713165,0.472
Manhattan-6-SSW,2020-01-20,39.1027,-96.6098,0.1606,0.1463,0.1333,0.1637,0.1882,0.2026,0.2266,0.223,0.2604,0.1056,0.0024,0.3142,0.201,-0.25175413,0.9787046,0.010762332,0.9911045,0.87029535,1.6729182,0.498
Manhattan-6-SSW,2019-11-11,39.1027,-96.6098,0.4692,0.4452,0.4074,0.4302,0.4362,0.4396,0.4461,0.4363,0.4524,0.2319,0.0323,0.2151,0.1871,-0.034253877,0.86214256,0.07403163,0.9055141,0.8222902,1.0709376,0.314
Manhattan-6-SSW,2020-06-08,39.1027,-96.6098,0.1205,0.1003,0.1066,0.0792,0.1266,0.2716,0.3272,0.2973,0.3583,0.0862,0.001,0.2342,0.1153,-0.47214657,0.99329543,0.0033636058,0.9962441,0.8995936,2.7889307,0.37
Manhattan-6-SSW,2020-03-30,39.1027,-96.6098,0.1402,0.1321,0.1198,0.1359,0.1528,0.1818,0.1986,0.1887,0.2195,0.0624,0.0017,0.3013,0.2147,-0.22333875,0.98214287,0.009009009,0.99308515,0.86018044,1.5751252,0.458
Manhattan-6-SSW,2020-07-13,39.1027,-96.6098,0.1192,0.0987,0.105,0.0799,0.1369,0.2689,0.3266,0.3171,0.37,0.0777,0.0012,0.2504,0.1205,-0.5024876,0.99246,0.0037842954,0.9957799,0.9032626,3.02,0.204
Manhattan-6-SSW,2020-08-17,39.1027,-96.6098,0.1139,0.0917,0.0906,0.0738,0.1152,0.2259,0.2764,0.2655,0.3133,0.0728,0.0009,0.2203,0.1083,-0.49115416,0.9932432,0.0033898302,0.99630165,0.8918219,2.9304638,0.219
Manhattan-6-SSW,2020-10-26,39.1027,-96.6098,0.7757,0.732,0.6757,0.7271,0.7303,0.7366,0.7601,0.7027,0.7722,0.404,0.0266,0.4406,0.3469,-0.019587934,0.92705333,0.03785399,0.954526,0.8902626,1.0399586,0.116
Manhattan-6-SSW,2020-11-30,39.1027,-96.6098,0.1481,0.1255,0.1107,0.1442,0.1671,0.1965,0.2168,0.2322,0.257,0.1742,0.0084,0.3083,0.1884,-0.35433072,0.9301746,0.03617571,0.96939325,0.8424847,2.0975611,0.282
Manhattan-6-SSW,2020-09-21,39.1027,-96.6098,0.1593,0.1307,0.1144,0.0995,0.1366,0.2201,0.2594,0.251,0.2923,0.0802,0.0036,0.2465,0.1295,-0.37383687,0.97172034,0.01434263,0.9856317,0.8739989,2.1940558,0.197
Manhattan-6-SSW,2021-01-04,39.1027,-96.6098,0.1544,0.1339,0.1215,0.1558,0.1776,0.206,0.2389,0.233,0.2857,0.0903,0.0016,0.3221,0.1918,-0.31452748,0.9863598,0.006866953,0.99425185,0.8781726,1.9176954,0.302
Manhattan-6-SSW,2021-04-19,39.1027,-96.6098,0.2928,0.2842,0.2733,0.3009,0.3203,0.348,0.3683,0.3597,0.3918,0.1638,0.0027,0.4549,0.3694,-0.1364929,0.9850993,0.0075062555,0.99339294,0.9058872,1.3161361,0.462
Manhattan-6-SSW,2021-06-28,39.1027,-96.6098,0.3891,0.3944,0.3682,0.3718,0.3823,0.4741,0.5248,0.5187,0.551,0.2296,0.024,0.4112,0.333,-0.16969219,0.9115534,0.04626952,0.94968027,0.8672098,1.4087453,0.281
Manhattan-6-SSW,2021-08-02,39.1027,-96.6098,0.1964,0.1624,0.1441,0.1156,0.1422,0.2485,0.2977,0.285,0.3297,0.0825,0.0031,0.2452,0.126,-0.32836172,0.9784796,0.010877194,0.98837423,0.8867925,1.9777932,0.145
Manhattan-6-SSW,2021-05-24,39.1027,-96.6098,0.3492,0.2925,0.2635,0.2438,0.2749,0.3546,0.399,0.3552,0.4188,0.1775,0.0303,0.3134,0.2575,-0.14821397,0.8428016,0.08530406,0.91329235,0.80098915,1.3480076,0.474
Manhattan-6-SSW,2021-09-06,39.1027,-96.6098,0.1304,0.1063,0.1027,0.0812,0.1256,0.2417,0.2908,0.2682,0.3256,0.0548,0.0011,0.2438,0.1189,-0.44621196,0.99183065,0.0041014166,0.99571234,0.8916004,2.6114898,0.374
Manhattan-6-SSW,2021-11-15,39.1027,-96.6098,0.1735,0.1519,0.1332,0.1526,0.1774,0.2034,0.2268,0.2225,0.2635,0.096,0.031,0.3241,0.2021,-0.25105423,0.7554241,0.13932584,0.89265925,0.7269076,1.6704203,0.33
Manhattan-6-SSW,2021-10-11,39.1027,-96.6098,0.1324,0.1067,0.0948,0.0932,0.1248,0.1815,0.2115,0.2035,0.2463,0.068,0.0013,0.2449,0.1378,-0.36439827,0.9873046,0.0063882065,0.99421835,0.8688424,2.1466243,0.113
Manhattan-6-SSW,2022-02-28,39.1027,-96.6098,0.1524,0.1349,0.1287,0.1635,0.1877,0.2127,0.2317,0.2289,0.2653,0.1364,0.0041,0.3348,0.2196,-0.28020135,0.9648069,0.017911753,0.98555833,0.8634561,1.7785548,0.171
Manhattan-6-SSW,2022-04-04,39.1027,-96.6098,0.1636,0.1477,0.1382,0.1711,0.2007,0.2319,0.2589,0.2438,0.2857,0.1422,0.0102,0.3578,0.2427,-0.2764398,0.919685,0.041837573,0.9666558,0.83850265,1.76411,0.369
Manhattan-6-SSW,2022-07-18,39.1027,-96.6098,0.1196,0.1015,0.1026,0.0858,0.1297,0.2518,0.3012,0.2976,0.3461,0.0849,0.0011,0.2474,0.1212,-0.48725635,0.9926347,0.0036962365,0.99597144,0.89921194,2.9005847,0.138
Manhattan-6-SSW,2022-08-22,39.1027,-96.6098,0.1386,0.111,0.11,0.0822,0.1347,0.2673,0.3227,0.3226,0.3557,0.0736,0.0014,0.2663,0.129,-0.49144706,0.99135804,0.004339739,0.99525666,0.9036036,2.9327273,0.181
Manhattan-6-SSW,2022-09-26,39.1027,-96.6098,0.1249,0.1016,0.0954,0.0896,0.1273,0.1994,0.2276,0.2287,0.2654,0.0854,0.0012,0.2653,0.1514,-0.41129285,0.9895606,0.005247049,0.9951535,0.8788225,2.3972747,0.178
Manhattan-6-SSW,2022-10-31,39.1027,-96.6098,0.1574,0.1349,0.1237,0.1561,0.1948,0.2235,0.2532,0.2449,0.2997,0.1198,0.0106,0.3614,0.2205,-0.3288117,0.9170255,0.04328297,0.96563464,0.83701724,1.9797899,0.163
Manhattan-6-SSW,2022-12-05,39.1027,-96.6098,0.1663,0.1454,0.132,0.1682,0.1815,0.2038,0.23,0.2418,0.276,0.0791,0.0032,0.3105,0.1807,-0.29373997,0.9738776,0.013234078,0.98847884,0.8728767,1.8318181,0.236
Manhattan-6-SSW,2023-01-09,39.1027,-96.6098,0.1621,0.1367,0.1239,0.1532,0.1764,0.2004,0.2251,0.2121,0.2575,0.098,0.002,0.3233,0.1998,-0.26250002,0.9813171,0.009429514,0.99255675,0.8683028,1.7118645,0.334
Manhattan-6-SSW,2023-02-13,39.1027,-96.6098,0.154,0.1346,0.1252,0.1579,0.183,0.2016,0.2218,0.2192,0.257,0.1492,0.0046,0.3371,0.2216,-0.27293843,0.9588918,0.020985402,0.9835978,0.85689354,1.7507987,0.302
Manhattan-6-SSW,2022-05-09,39.1027,-96.6098,0.1352,0.1254,0.1208,0.1299,0.1557,0.2205,0.2433,0.2281,0.2704,0.0673,0.0013,0.3014,0.1964,-0.30753794,0.988666,0.0056992546,0.9951018,0.8780768,1.888245,0.479
Manhattan-6-SSW,2023-04-24,39.1027,-96.6098,0.2063,0.1868,0.171,0.1793,0.2003,0.2369,0.2578,0.2482,0.2762,0.1287,0.0324,0.2501,0.191,-0.18416029,0.7690663,0.1305399,0.8778972,0.7383924,1.4514619,0.42
Manhattan-6-SSW,2023-05-29,39.1027,-96.6098,0.1332,0.1157,0.1156,0.0942,0.1374,0.2624,0.3105,0.2812,0.3403,0.0678,0.0039,0.2514,0.1337,-0.41733873,0.9726412,0.013869132,0.98546135,0.88200444,2.4325259,0.253
Manhattan-6-SSW,2023-07-03,39.1027,-96.6098,0.1252,0.1028,0.1073,0.0786,0.1274,0.2666,0.3213,0.3144,0.355,0.0762,0.0012,0.2376,0.1184,-0.4911074,0.9923955,0.0038167941,0.99566156,0.902663,2.9301023,0.208
Manhattan-6-SSW,2023-08-07,39.1027,-96.6098,0.1394,0.1093,0.1018,0.0785,0.1225,0.228,0.2704,0.2501,0.3005,0.0536,0.0011,0.2028,0.0953,-0.42142653,0.991242,0.0043982407,0.99515414,0.88631475,2.4567778,0.155
Manhattan-6-SSW,2023-03-20,39.1027,-96.6098,0.1515,0.1317,0.1197,0.1447,0.1716,0.1941,0.2099,0.1959,0.2301,0.1165,0.0028,0.3303,0.2314,-0.24144486,0.9718168,0.014293007,0.98941404,0.85691875,1.6365914,0.407
Manhattan-6-SSW,2023-10-16,39.1027,-96.6098,0.1313,0.1053,0.0935,0.101,0.1377,0.1802,0.213,0.1988,0.2474,0.0898,0.0016,0.2925,0.1726,-0.36024633,0.984032,0.008048289,0.9935078,0.8651685,2.126203,0.193
Manhattan-6-SSW,2023-12-25,39.1027,-96.6098,0.6044,0.5631,0.5065,0.5466,0.5599,0.574,0.5962,0.5514,0.6046,0.2376,0.0041,0.443,0.3305,-0.042442575,0.98523843,0.0074356184,0.9917877,0.92864543,1.0886476,0.375
Manhattan-6-SSW,2024-03-04,39.1027,-96.6098,0.3347,0.3269,0.2917,0.3133,0.3135,0.3312,0.3524,0.3648,0.3768,0.1571,0.0039,0.4199,0.347,-0.11134806,0.97884464,0.010690789,0.9901091,0.9021895,1.2506,0.298
Manhattan-6-SSW,2024-01-29,39.1027,-96.6098,0.1615,0.1345,0.111,0.1285,0.1377,0.1517,0.1708,0.1747,0.1945,0.0547,0.0014,0.2518,0.1602,-0.22296114,0.9841,0.008013737,0.9934564,0.8554542,1.5738739,0.513
Manhattan-6-SSW,2024-07-22,39.1027,-96.6098,0.1472,0.1208,0.1096,0.0877,0.121,0.2238,0.2711,0.256,0.2983,0.0682,0.0065,0.2003,0.1014,-0.40043762,0.95047617,0.025390625,0.97191006,0.861438,2.3357666,0.341
Manhattan-6-SSW,2024-08-26,39.1027,-96.6098,0.1267,0.1036,0.1003,0.0786,0.1118,0.234,0.2956,0.2747,0.3293,0.0446,0.0008,0.2318,0.1073,-0.46506664,0.9941923,0.002912268,0.996846,0.8948167,2.7387836,0.303
Manhattan-6-SSW,2024-06-17,39.1027,-96.6098,0.1267,0.1056,0.11,0.0815,0.1216,0.2768,0.3429,0.3038,0.3773,0.0507,0.0011,0.2296,0.1044,-0.46834216,0.9927845,0.0036208034,0.995884,0.90068245,2.7618182,0.49
Manhattan-6-SSW,2024-04-08,39.1027,-96.6098,0.1464,0.1263,0.1172,0.1341,0.1633,0.201,0.2232,0.2085,0.2573,0.1001,0.002,0.3425,0.2339,-0.2803193,0.98099756,0.009592326,0.9927668,0.8668683,1.7790102,0.314
McClellanville-7-NE,2018-01-29,33.1532,-79.3637,0.6127,0.5987,0.5574,0.5914,0.5686,0.586,0.612,0.5765,0.63,0.1298,0.0011,0.3689,0.205,-0.01684453,0.99619114,0.0019080659,0.99767566,0.93950695,1.0342662,0.165
McClellanville-7-NE,2018-02-05,33.1532,-79.3637,0.157,0.1381,0.1239,0.1516,0.1721,0.2162,0.2588,0.2481,0.3194,0.1095,0.0012,0.338,0.2046,-0.33387098,0.990373,0.0048367595,0.9959135,0.88518816,2.0024214,0.166
McClellanville-7-NE,2018-03-05,33.1532,-79.3637,0.1239,0.1026,0.0893,0.0896,0.115,0.155,0.1738,0.1809,0.2064,0.0922,0.0012,0.2278,0.1631,-0.33900812,0.98682034,0.0066334996,0.9941448,0.8596491,2.025756,0.088
Manhattan-6-SSW,2024-09-30,39.1027,-96.6098,0.1232,0.1013,0.0938,0.0941,0.1294,0.1911,0.2217,0.2138,0.2589,0.0697,0.0012,0.274,0.1555,-0.39011705,0.9888372,0.0056127226,0.99509203,0.8734328,2.2793176,0.146
McClellanville-7-NE,2018-04-16,33.1532,-79.3637,0.1322,0.1081,0.107,0.0913,0.1471,0.2537,0.2906,0.2824,0.3315,0.1497,0.0021,0.2755,0.1541,-0.45043662,0.9852373,0.00743626,0.9925,0.8907293,2.6392524,0.081
McClellanville-7-NE,2018-05-21,33.1532,-79.3637,0.4907,0.4908,0.4588,0.4688,0.4629,0.5004,0.5318,0.4955,0.5429,0.1319,0.016,0.3119,0.2067,-0.03845752,0.9374389,0.03229062,0.9611367,0.88598573,1.0799913,0.101
McClellanville-7-NE,2018-06-18,33.1532,-79.3637,0.4292,0.4283,0.425,0.4398,0.4214,0.4784,0.5323,0.5049,0.5564,0.1149,0.0295,0.4206,0.306,-0.08592318,0.8895958,0.058427416,0.9382199,0.84871644,1.188,0.088
McClellanville-7-NE,2018-06-25,33.1532,-79.3637,0.1468,0.1208,0.1204,0.0943,0.1296,0.2555,0.3315,0.3055,0.3805,0.0382,0.0023,0.2356,0.1096,-0.4346091,0.98505527,0.0075286417,0.9915348,0.89574564,2.5373755,0.022
McClellanville-7-NE,2018-05-14,33.1532,-79.3637,0.2726,0.2289,0.2091,0.2014,0.212,0.2731,0.3029,0.2818,0.3166,0.1223,0.0282,0.1805,0.1333,-0.14809535,0.8180645,0.100070976,0.8850153,0.7758139,1.3476806,0.01
McClellanville-7-NE,2018-10-08,33.1532,-79.3637,0.1969,0.1405,0.1206,0.0909,0.0857,0.1046,0.1147,0.1395,0.1228,0.0434,0.0009,0.0847,0.0503,-0.07266439,0.98717946,0.0064516123,0.99200356,0.8394777,1.1567165,0.14
McClellanville-7-NE,2018-12-10,33.1532,-79.3637,0.6558,0.6317,0.5911,0.632,0.6373,0.6492,0.6719,0.6273,0.6862,0.2606,0.0035,0.4429,0.2856,-0.029711135,0.98890305,0.0055794674,0.9934804,0.93740004,1.0612419,0.227
McClellanville-7-NE,2019-01-21,33.1532,-79.3637,0.1503,0.1307,0.1198,0.136,0.1706,0.2553,0.2725,0.2844,0.3329,0.1867,0.0062,0.3022,0.175,-0.40722412,0.95732975,0.021800283,0.97908235,0.87238187,2.3739564,0.21
McClellanville-7-NE,2018-10-01,33.1532,-79.3637,0.1206,0.0914,0.074,0.0514,0.069,0.1439,0.1929,0.1358,0.2346,0.0305,0.0006,0.1071,0.0534,-0.29456627,0.9912024,0.0044182623,0.9950718,0.83931357,1.8351352,0.18
McClellanville-7-NE,2019-02-18,33.1532,-79.3637,0.7679,0.6937,0.6735,0.733,0.7563,0.7924,0.8342,0.6862,0.8642,0.305,0.0022,0.4908,0.3573,-0.009340311,0.99360836,0.0032060624,0.99626863,0.9450767,1.0188568,0.148
McClellanville-7-NE,2019-02-25,33.1532,-79.3637,0.1439,0.1214,0.1158,0.1208,0.1742,0.2471,0.2893,0.3063,0.3331,0.2106,0.0069,0.3368,0.1943,-0.4513149,0.95593864,0.022526933,0.9787692,0.875808,2.645078,0.142
McClellanville-7-NE,2019-04-01,33.1532,-79.3637,0.3093,0.3016,0.2836,0.2902,0.3045,0.3278,0.333,0.3307,0.3382,0.2022,0.0349,0.2882,0.2258,-0.07667264,0.8090809,0.10553371,0.8932395,0.773888,1.166079,0.044
McClellanville-7-NE,2019-03-25,33.1532,-79.3637,0.139,0.1161,0.1133,0.1072,0.1441,0.2237,0.2649,0.2743,0.3102,0.0782,0.0112,0.2649,0.1459,-0.4153767,0.9215411,0.040831205,0.9593023,0.84611595,2.4210062,0.06
McClellanville-7-NE,2019-05-06,33.1532,-79.3637,0.1632,0.1349,0.1291,0.1105,0.1428,0.2324,0.2691,0.2646,0.2961,0.0975,0.0266,0.2045,0.114,-0.34417072,0.81730765,0.1005291,0.892677,0.77334636,2.0495741,0.019
McClellanville-7-NE,2019-04-29,33.1532,-79.3637,0.1406,0.1217,0.1224,0.1024,0.1518,0.2821,0.3394,0.3381,0.392,0.0723,0.001,0.3042,0.1516,-0.46840388,0.9941021,0.0029577052,0.9968911,0.90851665,2.7622547,0.041
McClellanville-7-NE,2019-06-03,33.1532,-79.3637,0.1279,0.106,0.1009,0.0857,0.1153,0.216,0.2667,0.2575,0.3155,0.0523,0.0011,0.2359,0.1214,-0.43694198,0.9914926,0.004271845,0.99555105,0.88853663,2.5520315,0.0
McClellanville-7-NE,2019-07-08,33.1532,-79.3637,0.1282,0.1046,0.1066,0.0824,0.1179,0.2291,0.2837,0.2752,0.3297,0.0336,0.0018,0.2312,0.1052,-0.44159248,0.9870036,0.0065406975,0.99291617,0.8901763,2.5816135,0.092
McClellanville-7-NE,2019-06-10,33.1532,-79.3637,0.2493,0.3164,0.3186,0.3529,0.3241,0.3908,0.4477,0.3859,0.4576,0.042,0.0035,0.3452,0.246,-0.09552874,0.98202354,0.009069707,0.99047095,0.9077346,1.2112366,0.09
McClellanville-7-NE,2019-07-15,33.1532,-79.3637,0.149,0.122,0.1187,0.0927,0.1307,0.2583,0.3093,0.2983,0.3647,0.0481,0.0101,0.2432,0.1114,-0.43069544,0.9345006,0.03385853,0.9633792,0.85947716,2.5130582,0.1
McClellanville-7-NE,2019-08-12,33.1532,-79.3637,0.2629,0.2179,0.2242,0.2378,0.2595,0.3372,0.4041,0.3335,0.4398,0.0652,0.001,0.3426,0.2512,-0.19598351,0.994021,0.0029985008,0.9970463,0.90759075,1.4875112,0.045
McClellanville-7-NE,2019-08-19,33.1532,-79.3637,0.2518,0.1844,0.1478,0.1466,0.1731,0.2398,0.2817,0.2658,0.3114,0.1319,0.0085,0.2372,0.1961,-0.2852998,0.938024,0.031978935,0.96676445,0.8554401,1.7983762,0.101
McClellanville-7-NE,2019-09-16,33.1532,-79.3637,0.1214,0.1,0.0958,0.0866,0.1123,0.1733,0.2143,0.2145,0.2464,0.0337,0.0011,0.2484,0.1273,-0.38253304,0.98979586,0.0051282053,0.9952586,0.874255,2.2390397,0.153
McClellanville-7-NE,2021-01-18,33.1532,-79.3637,0.1291,0.1063,0.0941,0.0922,0.1289,0.1891,0.2194,0.2521,0.2538,0.1292,0.0017,0.2467,0.1406,-0.4563836,0.9866035,0.006743356,0.99320686,0.88389516,2.6790648,0.215
McClellanville-7-NE,2021-03-01,33.1532,-79.3637,0.1448,0.1163,0.109,0.1117,0.1424,0.2072,0.2524,0.2506,0.3039,0.0555,0.0015,0.2905,0.1571,-0.39377087,0.98809993,0.0059856344,0.994471,0.8844397,2.2990828,0.225
McClellanville-7-NE,2021-04-05,33.1532,-79.3637,0.1361,0.1109,0.1094,0.0932,0.1417,0.267,0.3078,0.3198,0.3473,0.1328,0.0012,0.2545,0.134,-0.49021432,0.99252343,0.0037523455,0.99582964,0.90385485,2.9232175,0.168
McClellanville-7-NE,2021-03-29,33.1532,-79.3637,0.1128,0.0903,0.0877,0.0669,0.1145,0.2418,0.2799,0.2985,0.3171,0.1819,0.0037,0.2203,0.1166,-0.54583114,0.975513,0.01239531,0.9858373,0.88773096,3.4036489,0.149
McClellanville-7-NE,2021-02-22,33.1532,-79.3637,0.1972,0.131,0.125,0.1235,0.1583,0.2039,0.2239,0.2066,0.2445,0.1067,0.0245,0.23,0.1849,-0.2460796,0.7879706,0.11858664,0.8937324,0.746511,1.6528,0.39
McClellanville-7-NE,2021-06-07,33.1532,-79.3637,0.1853,0.1425,0.1167,0.0865,0.0993,0.163,0.1985,0.1872,0.2254,0.0442,0.0071,0.0965,0.0635,-0.23198418,0.92691714,0.037927352,0.9511692,0.82755333,1.6041131,0.173
McClellanville-7-NE,2021-06-14,33.1532,-79.3637,0.1469,0.1197,0.1256,0.0885,0.1418,0.3182,0.3969,0.3881,0.4363,0.0641,0.003,0.2531,0.1115,-0.5109986,0.9846587,0.0077299667,0.99068624,0.90999806,3.0899682,0.151
McClellanville-7-NE,2021-07-12,33.1532,-79.3637,0.1429,0.1088,0.1084,0.0755,0.1145,0.2549,0.3174,0.3085,0.3642,0.0542,0.0079,0.1714,0.0764,-0.47997123,0.9500632,0.02560778,0.9676097,0.8721356,2.8459408,0.182
McClellanville-7-NE,2021-09-27,33.1532,-79.3637,0.1339,0.1068,0.104,0.0753,0.1175,0.2557,0.308,0.3142,0.3713,0.0594,0.001,0.2278,0.0997,-0.50263035,0.9936549,0.0031826862,0.9963168,0.9034926,3.021154,0.131
McClellanville-7-NE,2021-08-16,33.1532,-79.3637,0.1763,0.1767,0.1605,0.1498,0.1537,0.2065,0.238,0.224,0.2557,0.0351,0.0079,0.1561,0.1041,-0.16514954,0.9318672,0.035267856,0.95927835,0.84143215,1.3956386,0.213
McClellanville-7-NE,2021-07-19,33.1532,-79.3637,0.1304,0.0911,0.0728,0.0414,0.0535,0.1081,0.137,0.1258,0.1483,0.0225,0.001,0.0532,0.02,-0.26686805,0.9842271,0.007949126,0.9888889,0.82982177,1.7280219,0.144
McClellanville-7-NE,2021-11-01,33.1532,-79.3637,0.1319,0.1029,0.0953,0.0774,0.1281,0.2371,0.2984,0.2928,0.3357,0.0931,0.0012,0.2329,0.1069,-0.5088895,0.9918368,0.004098361,0.9954451,0.89758456,3.0724032,0.099
McClellanville-7-NE,2022-01-03,33.1532,-79.3637,0.5066,0.5408,0.4867,0.5061,0.4891,0.5016,0.5164,0.5654,0.5174,0.2007,0.0023,0.4627,0.3379,-0.074802786,0.99189705,0.0040679164,0.9955357,0.93514615,1.1617013,0.129
McClellanville-7-NE,2022-02-14,33.1532,-79.3637,0.1426,0.1171,0.1042,0.1217,0.1473,0.2203,0.2461,0.2305,0.2916,0.1258,0.0014,0.2706,0.1509,-0.3773529,0.9879259,0.0060737524,0.99442786,0.8783745,2.2120922,0.148
McClellanville-7-NE,2022-02-07,33.1532,-79.3637,0.6895,0.6593,0.6192,0.6579,0.6475,0.6676,0.7013,0.631,0.717,0.1676,0.0015,0.4095,0.2403,-0.009438482,0.9952569,0.0023771792,0.9971209,0.94285715,1.0190568,0.13
McClellanville-7-NE,2022-03-21,33.1532,-79.3637,0.139,0.1191,0.1137,0.1212,0.1579,0.2197,0.2492,0.2675,0.2964,0.1455,0.002,0.3254,0.1897,-0.40346277,0.98515767,0.0074766353,0.9932762,0.8870346,2.3526826,0.11
McClellanville-7-NE,2022-04-25,33.1532,-79.3637,0.1338,0.1135,0.1092,0.0983,0.1092,0.1909,0.1689,0.2212,0.2383,0.0765,0.0012,0.2014,0.1417,-0.33898306,0.9892086,0.005424955,0.994337,0.87616825,2.025641,0.07
McClellanville-7-NE,2022-05-30,33.1532,-79.3637,0.1673,0.1517,0.1478,0.1374,0.156,0.2617,0.3053,0.3074,0.3312,0.086,0.0198,0.2573,0.1531,-0.3506151,0.87897307,0.06441119,0.9322498,0.8220036,2.0798376,0.088
McClellanville-7-NE,2022-07-04,33.1532,-79.3637,0.1595,0.1386,0.1375,0.1262,0.1564,0.2585,0.3182,0.3014,0.3681,0.0389,0.0067,0.2968,0.1651,-0.3734336,0.95650756,0.022229593,0.9778476,0.87526286,2.192,0.097
McClellanville-7-NE,2022-03-14,33.1532,-79.3637,0.1204,0.1062,0.0989,0.1049,0.1377,0.1855,0.2184,0.2351,0.2601,0.1213,0.0015,0.2979,0.1789,-0.40778446,0.9873204,0.0063802637,0.9943872,0.87941676,2.3771486,0.127
McClellanville-7-NE,2022-08-08,33.1532,-79.3637,0.1509,0.1458,0.1408,0.1238,0.1488,0.2851,0.3407,0.3139,0.398,0.0405,0.0009,0.2725,0.1416,-0.38069054,0.99428207,0.0028671552,0.9969351,0.9038638,2.2294035,0.034
McClellanville-7-NE,2022-08-01,33.1532,-79.3637,0.1191,0.1078,0.1104,0.0932,0.1201,0.2429,0.2959,0.2884,0.3355,0.044,0.0008,0.2399,0.1225,-0.44633904,0.9944674,0.0027739252,0.99697596,0.89833826,2.6123188,0.056
McClellanville-7-NE,2022-09-05,33.1532,-79.3637,0.1482,0.1222,0.1162,0.0841,0.1038,0.2342,0.2968,0.3034,0.3447,0.0274,0.0007,0.1911,0.0836,-0.4461392,0.99539626,0.002307185,0.9971729,0.9023815,2.6110156,0.078
McClellanville-7-NE,2022-10-10,33.1532,-79.3637,0.1282,0.1039,0.0983,0.0761,0.1218,0.2283,0.2805,0.2828,0.3271,0.053,0.0009,0.207,0.0948,-0.48412484,0.99365526,0.0031824613,0.99633175,0.89645773,2.8769073,0.127
McClellanville-7-NE,2022-10-17,33.1532,-79.3637,0.1402,0.1093,0.104,0.0835,0.1356,0.2605,0.3265,0.3117,0.3744,0.0514,0.0013,0.2125,0.0946,-0.49963915,0.99169326,0.004170677,0.9950523,0.9016167,2.9971151,0.139
McClellanville-7-NE,2022-11-14,33.1532,-79.3637,0.3194,0.3287,0.2937,0.2882,0.2923,0.3133,0.3296,0.3431,0.3406,0.111,0.0013,0.3052,0.2352,-0.07757537,0.9924506,0.0037889828,0.9959975,0.9082688,1.1681988,0.12
McClellanville-7-NE,2022-11-21,33.1532,-79.3637,0.1602,0.1291,0.1129,0.1066,0.1374,0.2166,0.2464,0.2553,0.2926,0.1054,0.0156,0.209,0.1117,-0.38674635,0.8848284,0.061104584,0.9349865,0.8178562,2.2612932,0.119
McClellanville-7-NE,2022-12-19,33.1532,-79.3637,0.1323,0.1116,0.1006,0.0921,0.1155,0.2,0.2182,0.2569,0.2515,0.1331,0.0028,0.2258,0.1287,-0.4372028,0.97843677,0.0108991815,0.9884655,0.8799052,2.553678,0.116
McClellanville-7-NE,2022-12-26,33.1532,-79.3637,0.1485,0.1236,0.1062,0.1214,0.1446,0.1899,0.223,0.2562,0.2768,0.157,0.0026,0.2696,0.1507,-0.41390723,0.97990716,0.010148322,0.9901589,0.88067585,2.412429,0.128
McClellanville-7-NE,2022-06-27,33.1532,-79.3637,0.1416,0.1306,0.1257,0.1333,0.1379,0.2018,0.2399,0.2422,0.28,0.0482,0.0066,0.2498,0.1552,-0.31666213,0.9469453,0.027250206,0.9735259,0.85574836,1.9268099,0.02
McClellanville-7-NE,2023-01-23,33.1532,-79.3637,0.1322,0.1154,0.1033,0.1229,0.1361,0.1962,0.2233,0.2333,0.2828,0.1042,0.0012,0.2522,0.1446,-0.38621506,0.9897654,0.005143592,0.99506885,0.88039494,2.2584705,0.172
